row_index,column,value_file1,value_file2
238,C26,88.519,224.444
239,C26,88.889,102.593
240,C26,89.259,325.926
241,C26,89.63,89.259
242,C26,90.0,108.148
243,C26,90.37,186.667
244,C26,90.741,250.0
245,C26,91.111,175.926
246,C26,91.481,29.63
247,C26,91.852,73.333
248,C26,92.222,67.037
249,C26,92.593,84.444
250,C26,92.963,259.63
251,C26,93.333,87.778
252,C26,93.704,238.148
253,C26,94.074,305.926
254,C26,94.444,164.074
255,C26,94.815,297.407
256,C26,95.185,277.407
257,C26,95.556,88.519
258,C26,95.926,22.593
259,C26,96.296,182.963
260,C26,96.667,111.852
261,C26,97.037,330.0
262,C26,97.407,202.222
263,C26,97.778,357.037
264,C26,98.148,57.407
265,C26,98.519,290.0
266,C26,98.889,325.185
267,C26,99.259,84.815
268,C26,99.63,271.481
269,C26,100.0,72.963
270,C26,100.37,234.815
271,C26,100.741,1.481
272,C26,101.111,322.963
273,C26,101.481,261.111
274,C26,101.852,208.519
275,C26,102.222,188.148
276,C26,102.593,35.185
277,C26,102.963,323.333
278,C26,103.333,264.815
279,C26,103.704,315.926
280,C26,104.074,205.185
281,C26,104.444,303.704
282,C26,104.815,81.111
283,C26,105.185,77.037
284,C26,105.556,118.148
285,C26,105.926,266.296
286,C26,106.296,56.296
287,C26,106.667,223.704
288,C26,107.037,2.963
289,C26,107.407,334.074
290,C26,107.778,157.037
291,C26,108.148,87.037
292,C26,108.519,268.148
293,C26,108.889,125.556
294,C26,109.259,21.481
295,C26,109.63,225.926
296,C26,110.0,148.889
297,C26,110.37,88.889
298,C26,110.741,95.926
299,C26,111.111,283.333
300,C26,111.481,93.704
301,C26,111.852,265.556
302,C26,112.222,194.444
303,C26,112.593,86.296
304,C26,112.963,54.074
305,C26,113.333,63.704
306,C26,113.704,369.259
307,C26,114.074,240.37
308,C26,114.444,145.185
309,C26,114.815,1.852
310,C26,115.185,118.519
311,C26,115.556,278.519
312,C26,115.926,361.111
313,C26,116.296,216.296
314,C26,116.667,193.704
315,C26,117.037,7.037
316,C26,117.407,33.704
317,C26,117.778,177.778
318,C26,118.148,265.185
319,C26,118.519,355.926
320,C26,118.889,230.0
321,C26,119.259,44.074
322,C26,119.63,357.407
323,C26,120.0,324.815
324,C26,120.37,11.481
325,C26,120.741,285.556
326,C26,121.111,61.111
327,C26,121.481,136.296
328,C26,121.852,38.148
329,C26,122.222,154.444
330,C26,122.593,180.37
331,C26,122.963,246.296
332,C26,123.333,344.444
333,C26,123.704,327.778
334,C26,124.074,1.111
335,C26,124.444,143.704
336,C26,124.815,325.556
337,C26,125.185,158.519
338,C26,125.556,178.889
339,C26,125.926,300.741
340,C26,126.296,307.037
341,C26,126.667,357.778
342,C26,127.037,44.444
343,C26,127.407,218.519
344,C26,127.778,281.481
345,C26,128.148,285.185
346,C26,128.519,127.037
347,C26,128.889,9.63
348,C26,129.259,290.741
349,C26,129.63,45.556
350,C26,130.0,335.556
351,C26,130.37,185.556
352,C26,130.741,20.741
353,C26,131.111,156.667
354,C26,131.481,51.852
355,C26,131.852,251.481
356,C26,132.222,270.37
357,C26,132.593,102.222
358,C26,132.963,38.519
359,C26,133.333,40.741
360,C26,133.704,366.667
361,C26,134.074,248.148
362,C26,134.444,172.963
363,C26,134.815,84.074
364,C26,135.185,65.926
365,C26,135.556,15.185
366,C26,135.926,309.63
367,C26,136.296,185.185
368,C26,136.667,8.148
369,C26,137.037,55.185
370,C26,137.407,225.556
371,C26,137.778,265.926
372,C26,138.148,75.185
373,C26,138.519,166.667
374,C26,138.889,103.333
375,C26,139.259,150.741
376,C26,139.63,245.185
377,C26,140.0,23.333
378,C26,140.37,144.815
379,C26,140.741,191.111
380,C26,141.111,150.0
381,C26,141.481,240.741
382,C26,141.852,260.741
383,C26,142.222,209.63
384,C26,142.593,60.37
385,C26,142.963,252.593
386,C26,143.333,144.444
387,C26,143.704,352.593
388,C26,144.074,306.296
389,C26,144.444,324.444
390,C26,144.815,194.074
391,C26,145.185,214.444
392,C26,145.556,42.963
393,C26,145.926,272.963
394,C26,146.296,274.815
395,C26,146.667,258.519
396,C26,147.037,47.037
397,C26,147.407,36.667
398,C26,147.778,251.111
399,C26,148.148,115.926
400,C26,148.519,335.185
401,C26,148.889,332.593
402,C26,149.259,122.222
403,C26,149.63,175.556
404,C26,150.0,168.148
405,C26,150.37,198.148
406,C26,150.741,323.704
407,C26,151.111,67.407
408,C26,151.481,319.259
409,C26,151.852,234.074
410,C26,152.222,182.222
411,C26,152.593,87.407
412,C26,152.963,254.074
413,C26,153.333,162.222
414,C26,153.704,71.481
415,C26,154.074,100.0
416,C26,154.444,349.63
417,C26,154.815,308.148
418,C26,155.185,61.852
419,C26,155.556,106.667
420,C26,155.926,327.407
421,C26,156.296,98.519
422,C26,156.667,26.296
423,C26,157.037,336.296
424,C26,157.407,229.259
425,C26,157.778,287.778
426,C26,158.148,302.593
427,C26,158.519,282.963
428,C26,158.889,187.037
429,C26,159.259,167.407
430,C26,159.63,320.0
431,C26,160.0,78.148
432,C26,160.37,38.889
433,C26,160.741,221.111
434,C26,161.111,78.519
435,C26,161.481,28.889
436,C26,161.852,79.63
437,C26,162.222,59.63
438,C26,162.593,83.704
439,C26,162.963,3.704
440,C26,163.333,36.296
441,C26,163.704,358.148
442,C26,164.074,132.963
443,C26,164.444,361.481
444,C26,164.815,330.741
445,C26,165.185,259.259
446,C26,165.556,222.593
447,C26,165.926,251.852
448,C26,166.296,198.519
449,C26,166.667,212.222
450,C26,167.037,159.63
451,C26,167.407,294.815
452,C26,167.778,314.074
453,C26,168.148,223.333
454,C26,168.519,174.815
455,C26,168.889,364.074
456,C26,169.259,338.148
457,C26,169.63,91.111
458,C26,170.0,210.741
459,C26,170.37,284.815
460,C26,170.741,257.037
461,C26,171.111,274.074
462,C26,171.481,337.778
463,C26,171.852,228.148
464,C26,172.222,147.407
465,C26,172.593,148.519
466,C26,172.963,212.963
467,C26,173.333,50.37
468,C26,173.704,258.148
469,C26,174.074,113.333
470,C26,174.444,5.185
471,C26,174.815,119.63
472,C26,175.185,247.778
473,C26,175.556,165.556
474,C26,175.926,199.259
475,C26,176.296,340.0
476,C26,176.667,252.963
477,C26,177.037,234.444
478,C26,177.407,342.222
479,C26,177.778,79.259
480,C26,178.148,244.444
481,C26,178.519,127.778
482,C26,178.889,62.963
483,C26,179.259,70.0
484,C26,179.63,204.074
485,C26,180.0,154.815
486,C26,180.37,351.111
487,C26,180.741,184.444
488,C26,181.111,205.556
489,C26,181.481,134.444
490,C26,181.852,227.037
491,C26,182.222,101.111
492,C26,182.593,96.667
493,C26,182.963,369.63
494,C26,183.333,311.852
495,C26,183.704,235.556
496,C26,184.074,112.593
497,C26,184.444,354.444
498,C26,184.815,160.0
499,C26,185.185,140.37
500,C26,185.556,210.0
501,C26,185.926,239.259
502,C26,186.296,231.852
503,C26,186.667,211.852
504,C26,187.037,295.926
505,C26,187.407,176.667
506,C26,187.778,62.222
507,C26,188.148,26.667
508,C26,188.519,97.778
509,C26,188.889,292.593
510,C26,189.259,237.778
511,C26,189.63,56.667
512,C26,190.0,173.333
513,C26,190.37,180.0
514,C26,190.741,126.667
515,C26,191.111,277.037
516,C26,191.481,361.852
517,C26,191.852,200.741
518,C26,192.222,15.556
519,C26,192.593,190.0
520,C26,192.963,152.593
522,C26,193.704,75.556
523,C26,194.074,222.222
524,C26,194.444,276.667
525,C26,194.815,304.444
526,C26,195.185,331.852
527,C26,195.556,149.63
528,C26,195.926,215.556
529,C26,196.296,247.407
530,C26,196.667,45.185
531,C26,197.037,106.296
532,C26,197.407,171.111
533,C26,197.778,191.481
534,C26,198.148,304.815
535,C26,198.519,328.148
536,C26,198.889,351.481
537,C26,199.259,137.778
538,C26,199.63,74.074
539,C26,200.0,19.63
540,C26,200.37,152.222
541,C26,200.741,231.481
542,C26,201.111,201.852
543,C26,201.481,152.963
544,C26,201.852,138.889
545,C26,202.222,100.37
546,C26,202.593,51.111
547,C26,202.963,163.704
548,C26,203.333,41.111
549,C26,203.704,3.333
550,C26,204.074,203.704
551,C26,204.444,268.889
552,C26,204.815,333.333
553,C26,205.185,187.778
554,C26,205.556,107.037
555,C26,205.926,281.111
556,C26,206.296,18.519
557,C26,206.667,291.481
558,C26,207.037,355.185
559,C26,207.407,328.889
560,C26,207.778,346.667
561,C26,208.148,191.852
562,C26,208.519,149.259
563,C26,208.889,34.444
564,C26,209.259,8.889
565,C26,209.63,295.185
566,C26,210.0,117.037
567,C26,210.37,211.481
568,C26,210.741,255.556
569,C26,211.111,219.63
570,C26,211.481,189.259
571,C26,211.852,219.259
572,C26,212.222,72.222
573,C26,212.593,221.852
574,C26,212.963,297.037
575,C26,213.333,286.296
576,C26,213.704,94.444
577,C26,214.074,158.889
578,C26,214.444,145.926
579,C26,214.815,262.222
580,C26,215.185,19.259
581,C26,215.556,37.037
582,C26,215.926,53.704
583,C26,216.296,94.074
584,C26,216.667,308.519
585,C26,217.037,301.852
586,C26,217.407,267.407
587,C26,217.778,248.519
588,C26,218.148,346.296
589,C26,218.519,221.481
590,C26,218.889,40.37
591,C26,219.259,318.148
592,C26,219.63,313.704
593,C26,220.0,326.296
594,C26,220.37,49.63
595,C26,220.741,151.481
596,C26,221.111,329.259
597,C26,221.481,365.556
598,C26,221.852,118.889
599,C26,222.222,342.593
600,C26,222.593,129.259
601,C26,222.963,77.407
602,C26,223.333,321.111
603,C26,223.704,183.704
604,C26,224.074,157.778
605,C26,224.444,305.185
606,C26,224.815,261.481
607,C26,225.185,22.963
608,C26,225.556,27.778
609,C26,225.926,172.222
610,C26,226.296,112.963
611,C26,226.667,358.889
612,C26,227.037,92.963
613,C26,227.407,183.333
614,C26,227.778,114.815
615,C26,228.148,110.0
616,C26,228.519,298.889
617,C26,228.889,302.963
618,C26,229.259,311.111
619,C26,229.63,339.63
620,C26,230.0,217.037
621,C26,230.37,80.0
622,C26,230.741,100.741
623,C26,231.111,218.889
624,C26,231.481,17.407
625,C26,231.852,367.037
626,C26,232.222,11.111
627,C26,232.593,360.741
628,C26,232.963,214.074
629,C26,233.333,128.148
630,C26,233.704,280.37
631,C26,234.074,65.185
632,C26,234.444,280.0
633,C26,234.815,220.37
634,C26,235.185,224.815
635,C26,235.556,64.074
636,C26,235.926,282.593
637,C26,236.296,35.556
638,C26,236.667,202.593
639,C26,237.037,291.111
640,C26,237.407,115.185
641,C26,237.778,237.407
642,C26,238.148,250.37
643,C26,238.519,290.37
644,C26,238.889,247.037
645,C26,239.259,74.815
646,C26,239.63,95.185
647,C26,240.0,359.63
648,C26,240.37,107.778
649,C26,240.741,302.222
650,C26,241.111,131.481
651,C26,241.481,85.556
652,C26,241.852,122.593
653,C26,242.222,61.481
654,C26,242.593,62.593
655,C26,242.963,115.556
656,C26,243.333,58.148
657,C26,243.704,342.963
658,C26,244.074,307.407
659,C26,244.444,21.111
660,C26,244.815,368.519
661,C26,245.185,164.444
662,C26,245.556,288.889
663,C26,245.926,319.63
664,C26,246.296,222.963
665,C26,246.667,242.963
666,C26,247.037,255.185
667,C26,247.407,48.889
668,C26,247.778,130.741
669,C26,248.148,196.296
670,C26,248.519,177.037
671,C26,248.889,279.259
672,C26,249.259,296.667
673,C26,249.63,243.704
674,C26,250.0,120.37
675,C26,250.37,47.778
676,C26,250.741,266.667
677,C26,251.111,356.667
678,C26,251.481,155.556
679,C26,251.852,155.926
680,C26,252.222,336.667
681,C26,252.593,320.37
682,C26,252.963,291.852
683,C26,253.333,117.407
684,C26,253.704,25.185
685,C26,254.074,32.963
686,C26,254.444,269.259
687,C26,254.815,49.259
688,C26,255.185,209.259
689,C26,255.556,177.407
690,C26,255.926,140.0
691,C26,256.296,217.407
692,C26,256.667,334.815
693,C26,257.037,337.407
694,C26,257.407,273.704
695,C26,257.778,187.407
696,C26,258.148,90.0
697,C26,258.519,359.259
698,C26,258.889,76.296
699,C26,259.259,350.37
700,C26,259.63,366.296
701,C26,260.0,192.963
702,C26,260.37,281.852
703,C26,260.741,66.296
704,C26,261.111,242.222
705,C26,261.481,60.0
706,C26,261.852,114.074
707,C26,262.222,110.37
708,C26,262.593,205.926
709,C26,262.963,208.889
710,C26,263.333,24.815
711,C26,263.704,131.852
712,C26,264.074,253.333
713,C26,264.444,121.481
714,C26,264.815,258.889
715,C26,265.185,33.333
716,C26,265.556,168.889
717,C26,265.926,65.556
718,C26,266.296,171.481
719,C26,266.667,28.148
720,C26,267.037,318.889
721,C26,267.407,46.667
722,C26,267.778,322.222
723,C26,268.148,186.296
724,C26,268.519,263.333
725,C26,268.889,310.0
726,C26,269.259,232.222
727,C26,269.63,81.481
728,C26,270.0,321.852
729,C26,270.37,267.037
730,C26,270.741,98.889
731,C26,271.111,99.63
732,C26,271.481,44.815
733,C26,271.852,213.333
734,C26,272.222,332.222
735,C26,272.593,196.667
736,C26,272.963,345.926
737,C26,273.333,70.741
738,C26,273.704,10.0
739,C26,274.074,43.333
740,C26,274.444,94.815
741,C26,274.815,105.926
742,C26,275.185,363.704
743,C26,275.556,119.259
744,C26,275.926,313.333
745,C26,276.296,305.556
746,C26,276.667,201.111
747,C26,277.037,362.222
748,C26,277.407,217.778
749,C26,277.778,29.259
750,C26,278.148,293.333
751,C26,278.519,141.111
752,C26,278.889,140.741
753,C26,279.259,170.741
754,C26,279.63,286.667
755,C26,280.0,58.519
756,C26,280.37,229.63
757,C26,280.741,12.593
758,C26,281.111,215.185
759,C26,281.481,145.556
760,C26,281.852,137.407
761,C26,282.222,139.259
762,C26,282.593,244.815
763,C26,282.963,367.778
764,C26,283.333,25.556
765,C26,283.704,48.148
766,C26,284.074,13.333
767,C26,284.444,166.296
768,C26,284.815,257.407
769,C26,285.185,230.741
770,C26,285.556,54.444
771,C26,285.926,11.852
772,C26,286.296,60.741
773,C26,286.667,257.778
774,C26,287.037,284.444
775,C26,287.407,194.815
776,C26,287.778,138.148
777,C26,288.148,154.074
778,C26,288.519,241.852
779,C26,288.889,254.815
780,C26,289.259,28.519
781,C26,289.63,21.852
782,C26,290.0,348.889
783,C26,290.37,104.444
784,C26,290.741,165.185
785,C26,291.111,341.111
786,C26,291.481,340.741
787,C26,291.852,348.519
788,C26,292.222,16.296
789,C26,292.593,169.63
790,C26,292.963,133.333
791,C26,293.333,168.519
792,C26,293.704,261.852
793,C26,294.074,63.333
794,C26,294.444,161.852
795,C26,294.815,272.222
796,C26,295.185,228.889
797,C26,295.556,169.259
798,C26,295.926,116.296
799,C26,296.296,112.222
800,C26,296.667,250.741
801,C26,297.037,124.444
802,C26,297.407,356.296
803,C26,297.778,39.259
804,C26,298.148,121.852
805,C26,298.519,316.667
806,C26,298.889,207.037
807,C26,299.259,68.519
808,C26,299.63,228.519
809,C26,300.0,163.333
810,C26,300.37,30.0
811,C26,300.741,161.111
812,C26,301.111,353.704
813,C26,301.481,31.481
814,C26,301.852,101.481
815,C26,302.222,197.037
816,C26,302.593,306.667
817,C26,302.963,188.889
818,C26,303.333,262.593
819,C26,303.704,188.519
820,C26,304.074,339.259
821,C26,304.444,128.889
822,C26,304.815,367.407
823,C26,305.185,167.037
824,C26,305.556,282.222
825,C26,305.926,151.852
826,C26,306.296,165.926
827,C26,306.667,139.63
828,C26,307.037,303.333
829,C26,307.407,47.407
830,C26,307.778,103.704
831,C26,308.148,125.926
832,C26,308.519,248.889
833,C26,308.889,350.0
834,C26,309.259,296.296
835,C26,309.63,330.37
836,C26,310.0,108.519
837,C26,310.37,72.593
838,C26,310.741,245.556
839,C26,311.111,285.926
840,C26,311.481,354.815
841,C26,311.852,333.704
842,C26,312.222,179.63
843,C26,312.593,206.296
844,C26,312.963,309.259
845,C26,313.333,151.111
846,C26,313.704,344.074
847,C26,314.074,117.778
848,C26,314.444,120.0
849,C26,314.815,15.926
850,C26,315.185,75.926
851,C26,315.556,362.963
852,C26,315.926,332.963
853,C26,316.296,76.667
854,C26,316.667,111.481
855,C26,317.037,14.074
856,C26,317.407,347.778
857,C26,317.778,351.852
858,C26,318.148,271.852
859,C26,318.519,347.407
860,C26,318.889,51.481
861,C26,319.259,307.778
862,C26,319.63,69.259
863,C26,320.0,239.63
864,C26,320.37,181.852
865,C26,320.741,360.0
866,C26,321.111,176.296
867,C26,321.481,260.0
868,C26,321.852,295.556
869,C26,322.222,315.185
870,C26,322.593,66.667
871,C26,322.963,244.074
872,C26,323.333,308.889
873,C26,323.704,128.519
874,C26,324.074,207.407
875,C26,324.444,133.704
876,C26,324.815,17.037
877,C26,325.185,50.741
878,C26,325.556,126.296
879,C26,325.926,287.037
880,C26,326.296,278.889
881,C26,326.667,220.741
882,C26,327.037,292.963
883,C26,327.407,39.63
884,C26,327.778,238.519
885,C26,328.148,249.259
886,C26,328.519,278.148
887,C26,328.889,340.37
888,C26,329.259,131.111
889,C26,329.63,337.037
890,C26,330.0,299.259
891,C26,330.37,135.556
892,C26,330.741,344.815
893,C26,331.111,283.704
894,C26,331.481,96.296
895,C26,331.852,368.148
896,C26,332.222,147.037
897,C26,332.593,241.111
898,C26,332.963,16.667
899,C26,333.333,178.519
900,C26,333.704,331.481
901,C26,334.074,148.148
902,C26,334.444,7.778
903,C26,334.815,210.37
904,C26,335.185,335.926
905,C26,335.556,298.519
906,C26,335.926,192.593
907,C26,336.296,206.667
908,C26,336.667,199.63
909,C26,337.037,25.926
910,C26,337.407,137.037
911,C26,337.778,198.889
912,C26,338.148,32.593
913,C26,338.519,253.704
914,C26,338.889,252.222
915,C26,339.259,71.111
916,C26,339.63,158.148
917,C26,340.0,216.667
918,C26,340.37,91.481
919,C26,340.741,134.074
920,C26,341.111,233.333
921,C26,341.481,0.741
922,C26,341.852,162.963
923,C26,342.222,110.741
924,C26,342.593,54.815
925,C26,342.963,272.593
926,C26,343.333,91.852
927,C26,343.704,218.148
928,C26,344.074,195.556
929,C26,344.444,240.0
930,C26,344.815,6.296
931,C26,345.185,203.333
932,C26,345.556,226.667
933,C26,345.926,189.63
934,C26,346.296,343.333
935,C26,346.667,317.407
936,C26,347.037,352.222
937,C26,347.407,24.074
938,C26,347.778,173.704
939,C26,348.148,236.296
940,C26,348.519,301.111
941,C26,348.889,242.593
942,C26,349.259,159.259
943,C26,349.63,90.741
944,C26,350.0,18.148
945,C26,350.37,46.296
946,C26,350.741,114.444
947,C26,351.111,90.37
948,C26,351.481,109.63
949,C26,351.852,294.444
950,C26,352.222,42.222
951,C26,352.593,160.741
952,C26,352.963,200.37
953,C26,353.333,231.111
954,C26,353.704,275.926
955,C26,354.074,208.148
956,C26,354.444,57.037
957,C26,354.815,317.037
958,C26,355.185,81.852
959,C26,355.556,97.407
960,C26,355.926,7.407
961,C26,356.296,30.37
962,C26,356.667,343.704
963,C26,357.037,2.222
964,C26,357.407,233.704
965,C26,357.778,170.37
966,C26,358.148,178.148
967,C26,358.519,267.778
968,C26,358.889,288.148
969,C26,359.259,52.963
970,C26,359.63,315.556
971,C26,360.0,264.074
972,C26,360.37,179.259
973,C26,360.741,314.815
974,C26,361.111,348.148
975,C26,361.481,108.889
976,C26,361.852,14.815
977,C26,362.222,52.222
978,C26,362.593,55.556
979,C26,362.963,300.37
980,C26,363.333,127.407
981,C26,363.704,246.667
982,C26,364.074,271.111
983,C26,364.444,318.519
984,C26,364.815,37.778
985,C26,365.185,353.333
986,C26,365.556,121.111
987,C26,365.926,10.741
988,C26,366.296,85.185
989,C26,366.667,142.222
990,C26,367.037,31.111
991,C26,367.407,146.667
992,C26,367.778,89.63
993,C26,368.148,141.852
994,C26,368.519,190.741
995,C26,368.889,150.37
996,C26,369.259,20.37
997,C26,369.63,157.407
998,C26,370.0,10.37
999,C26,370.37,352.963
1,C27,Yes,No
3,C27,Yes,No
6,C27,No,Yes
7,C27,Yes,No
9,C27,Yes,No
10,C27,No,Yes
12,C27,No,Yes
13,C27,Yes,No
14,C27,No,Yes
15,C27,Yes,No
17,C27,Yes,No
20,C27,No,Yes
22,C27,No,Yes
24,C27,No,Yes
26,C27,No,Yes
29,C27,Yes,No
31,C27,Yes,No
32,C27,No,Yes
33,C27,Yes,No
34,C27,No,Yes
35,C27,Yes,No
37,C27,Yes,No
39,C27,Yes,No
40,C27,No,Yes
42,C27,No,Yes
43,C27,Yes,No
44,C27,No,Yes
47,C27,Yes,No
48,C27,No,Yes
50,C27,No,Yes
51,C27,Yes,No
54,C27,No,Yes
55,C27,Yes,No
57,C27,Yes,No
59,C27,Yes,No
60,C27,No,Yes
61,C27,Yes,No
62,C27,No,Yes
66,C27,No,Yes
67,C27,Yes,No
68,C27,No,Yes
69,C27,Yes,No
76,C27,No,Yes
77,C27,Yes,No
78,C27,No,Yes
79,C27,Yes,No
81,C27,Yes,No
86,C27,No,Yes
87,C27,Yes,No
88,C27,No,Yes
89,C27,Yes,No
91,C27,Yes,No
92,C27,No,Yes
93,C27,Yes,No
94,C27,No,Yes
95,C27,Yes,No
96,C27,No,Yes
98,C27,No,Yes
99,C27,Yes,No
100,C27,No,Yes
101,C27,Yes,No
102,C27,No,Yes
105,C27,Yes,No
107,C27,Yes,No
111,C27,Yes,No
112,C27,No,Yes
114,C27,No,Yes
115,C27,Yes,No
117,C27,Yes,No
123,C27,Yes,No
124,C27,No,Yes
128,C27,No,Yes
129,C27,Yes,No
134,C27,No,Yes
135,C27,Yes,No
139,C27,Yes,No
141,C27,Yes,No
144,C27,No,Yes
145,C27,Yes,No
146,C27,No,Yes
147,C27,Yes,No
148,C27,No,Yes
150,C27,No,Yes
152,C27,No,Yes
157,C27,Yes,No
158,C27,No,Yes
159,C27,Yes,No
161,C27,Yes,No
162,C27,No,Yes
164,C27,No,Yes
172,C27,No,Yes
174,C27,No,Yes
176,C27,No,Yes
177,C27,Yes,No
183,C27,Yes,No
185,C27,Yes,No
190,C27,No,Yes
191,C27,Yes,No
193,C27,Yes,No
194,C27,No,Yes
196,C27,No,Yes
197,C27,Yes,No
198,C27,No,Yes
202,C27,No,Yes
204,C27,No,Yes
205,C27,Yes,No
211,C27,Yes,No
215,C27,Yes,No
218,C27,No,Yes
219,C27,Yes,No
220,C27,No,Yes
223,C27,Yes,No
224,C27,No,Yes
225,C27,Yes,No
226,C27,No,Yes
227,C27,Yes,No
230,C27,No,Yes
231,C27,Yes,No
234,C27,No,Yes
235,C27,Yes,No
236,C27,No,Yes
238,C27,No,Yes
239,C27,Yes,No
240,C27,No,Yes
241,C27,Yes,No
242,C27,No,Yes
245,C27,Yes,No
246,C27,No,Yes
251,C27,Yes,No
255,C27,Yes,No
257,C27,Yes,No
260,C27,No,Yes
261,C27,Yes,No
262,C27,No,Yes
265,C27,Yes,No
266,C27,No,Yes
267,C27,Yes,No
269,C27,Yes,No
270,C27,No,Yes
272,C27,No,Yes
273,C27,Yes,No
277,C27,Yes,No
279,C27,Yes,No
280,C27,No,Yes
285,C27,Yes,No
286,C27,No,Yes
288,C27,No,Yes
290,C27,No,Yes
291,C27,Yes,No
292,C27,No,Yes
293,C27,Yes,No
294,C27,No,Yes
296,C27,No,Yes
299,C27,Yes,No
301,C27,Yes,No
303,C27,Yes,No
304,C27,No,Yes
307,C27,Yes,No
308,C27,No,Yes
309,C27,Yes,No
310,C27,No,Yes
315,C27,Yes,No
318,C27,No,Yes
319,C27,Yes,No
321,C27,Yes,No
323,C27,Yes,No
325,C27,Yes,No
329,C27,Yes,No
331,C27,Yes,No
332,C27,No,Yes
333,C27,Yes,No
342,C27,No,Yes
344,C27,No,Yes
349,C27,Yes,No
350,C27,No,Yes
351,C27,Yes,No
352,C27,No,Yes
353,C27,Yes,No
354,C27,No,Yes
355,C27,Yes,No
356,C27,No,Yes
358,C27,No,Yes
360,C27,No,Yes
363,C27,Yes,No
364,C27,No,Yes
365,C27,Yes,No
366,C27,No,Yes
368,C27,No,Yes
369,C27,Yes,No
375,C27,Yes,No
376,C27,No,Yes
377,C27,Yes,No
382,C27,No,Yes
386,C27,No,Yes
390,C27,No,Yes
391,C27,Yes,No
392,C27,No,Yes
393,C27,Yes,No
394,C27,No,Yes
397,C27,Yes,No
398,C27,No,Yes
399,C27,Yes,No
402,C27,No,Yes
404,C27,No,Yes
405,C27,Yes,No
406,C27,No,Yes
408,C27,No,Yes
410,C27,No,Yes
412,C27,No,Yes
416,C27,No,Yes
420,C27,No,Yes
425,C27,Yes,No
430,C27,No,Yes
431,C27,Yes,No
433,C27,Yes,No
434,C27,No,Yes
437,C27,Yes,No
438,C27,No,Yes
440,C27,No,Yes
441,C27,Yes,No
448,C27,No,Yes
449,C27,Yes,No
452,C27,No,Yes
453,C27,Yes,No
454,C27,No,Yes
455,C27,Yes,No
459,C27,Yes,No
460,C27,No,Yes
462,C27,No,Yes
464,C27,No,Yes
465,C27,Yes,No
470,C27,No,Yes
471,C27,Yes,No
473,C27,Yes,No
474,C27,No,Yes
477,C27,Yes,No
478,C27,No,Yes
480,C27,No,Yes
481,C27,Yes,No
482,C27,No,Yes
483,C27,Yes,No
486,C27,No,Yes
489,C27,Yes,No
491,C27,Yes,No
494,C27,No,Yes
496,C27,No,Yes
497,C27,Yes,No
498,C27,No,Yes
499,C27,Yes,No
502,C27,No,Yes
505,C27,Yes,No
506,C27,No,Yes
508,C27,No,Yes
510,C27,No,Yes
511,C27,Yes,No
512,C27,No,Yes
514,C27,No,Yes
518,C27,No,Yes
519,C27,Yes,No
520,C27,No,Yes
522,C27,No,Yes
526,C27,No,Yes
528,C27,No,Yes
530,C27,No,Yes
531,C27,Yes,No
532,C27,No,Yes
533,C27,Yes,No
538,C27,No,Yes
539,C27,Yes,No
541,C27,Yes,No
543,C27,Yes,No
545,C27,Yes,No
546,C27,No,Yes
549,C27,Yes,No
550,C27,No,Yes
552,C27,No,Yes
553,C27,Yes,No
555,C27,Yes,No
556,C27,No,Yes
557,C27,Yes,No
560,C27,No,Yes
563,C27,Yes,No
564,C27,No,Yes
565,C27,Yes,No
566,C27,No,Yes
567,C27,Yes,No
568,C27,No,Yes
569,C27,Yes,No
573,C27,Yes,No
574,C27,No,Yes
575,C27,Yes,No
577,C27,Yes,No
578,C27,No,Yes
580,C27,No,Yes
585,C27,Yes,No
586,C27,No,Yes
587,C27,Yes,No
591,C27,Yes,No
593,C27,Yes,No
594,C27,No,Yes
595,C27,Yes,No
597,C27,Yes,No
599,C27,Yes,No
601,C27,Yes,No
604,C27,No,Yes
606,C27,No,Yes
609,C27,Yes,No
611,C27,Yes,No
613,C27,Yes,No
614,C27,No,Yes
615,C27,Yes,No
618,C27,No,Yes
619,C27,Yes,No
620,C27,No,Yes
622,C27,No,Yes
623,C27,Yes,No
625,C27,Yes,No
626,C27,No,Yes
628,C27,No,Yes
632,C27,No,Yes
633,C27,Yes,No
635,C27,Yes,No
641,C27,Yes,No
642,C27,No,Yes
647,C27,Yes,No
651,C27,Yes,No
658,C27,No,Yes
659,C27,Yes,No
662,C27,No,Yes
663,C27,Yes,No
664,C27,No,Yes
670,C27,No,Yes
675,C27,Yes,No
676,C27,No,Yes
677,C27,Yes,No
678,C27,No,Yes
679,C27,Yes,No
681,C27,Yes,No
682,C27,No,Yes
683,C27,Yes,No
684,C27,No,Yes
685,C27,Yes,No
687,C27,Yes,No
689,C27,Yes,No
690,C27,No,Yes
691,C27,Yes,No
692,C27,No,Yes
693,C27,Yes,No
698,C27,No,Yes
701,C27,Yes,No
703,C27,Yes,No
704,C27,No,Yes
706,C27,No,Yes
708,C27,No,Yes
712,C27,No,Yes
716,C27,No,Yes
717,C27,Yes,No
722,C27,No,Yes
723,C27,Yes,No
725,C27,Yes,No
729,C27,Yes,No
731,C27,Yes,No
735,C27,Yes,No
736,C27,No,Yes
737,C27,Yes,No
739,C27,Yes,No
740,C27,No,Yes
742,C27,No,Yes
744,C27,No,Yes
745,C27,Yes,No
748,C27,No,Yes
